('jealousy', 0.17088345870370597), ('place', 0.11671778763064222), ('tomorrow', 0.09523283079803638), ('town', 0.08290997301575781), ('cops', 0.08125820728392061), ('past', 0.0751027456203705), ('whole thing years', 0.06798187949519062), ('alone', 0.05421664017864821), ('best', 0.04027186851333829), ('bad', 0.03981669176179675)
('chemical heart', 0.1256974368122095), ('everytime', 0.11546781280893796), ('friends', 0.051102596062069516), ('high', 0.050218094380549416), ('time', 0.04633376490186872), ('walkin', 0.045170268111431204), ('one', 0.04071476722036258), ('right', 0.03805789053182411), ('things', 0.036613302452654733), ('black', 0.03578595331733502)
('good thing', 0.29011404914009065), ('doo doo doobie doo', 0.20389235862621766), ('long', 0.05678994256035786), ('woo', 0.05388594766068327), ('people', 0.0445242071132878), ('room', 0.03092630811764248), ('heyinto', 0.028601050977776037), ('upset', 0.027221050633837583), ('fine', 0.02716058287371058), ('mutual friends', 0.026011443864699627)
('ice ice baby', 0.055858242582777475), ('chump', 0.021507822618947778), ('shay', 0.019678608466481305), ('cold', 0.016719585797898652), ('beachfront avenue', 0.015521154008937945), ('hook', 0.014890869915147377), ('problem', 0.014636998289746088), ('quick', 0.01455166015129273), ('point', 0.014087594169221444), ('bass', 0.013493275814817277)
('shield', 0.04378211005660005), ('sword', 0.04344161577196386), ('missionaries', 0.04035321085910729), ('world', 0.04007387037142083), ('foreign field', 0.03796323560587889), ('word', 0.037918326276784486), ('mirror', 0.03778959716770892), ('old king', 0.03726235113379955), ('jerusalem', 0.03556687904668305), ('roman calvary choirs', 0.035090153117845635)
('amazing', 0.0908246835697303), ('love', 0.08085611452674552), ('life', 0.051005699543343795), ('way', 0.03396441512810417), ('midday sun', 0.033205859876638565), ('disguise', 0.0316181638298935), ('luck', 0.031143302464443887), ('baby', 0.030801567346448563), ('lady', 0.029877782729249854), ('day', 0.02980028039943844)
('californication', 0.144838079359204), ('dream', 0.12068358241050656), ('hardcore soft porn', 0.037073992138294376), ('little girls', 0.034063600443819515), ('world', 0.030829159957561237), ('unicorn', 0.030649627723819604), ('hollywood', 0.020770545061694175), ('final location', 0.01961523397278033), ('station', 0.019612263936674763), ('surgeon', 0.018869270308023038)
('le freak', 0.20786056091651042), ('day', 0.08083711793484073), ('real good time', 0.05379979396417052), ('rhyme', 0.052259848279714985), ('rhythm', 0.05174102099796937), ('savoy', 0.04790320946191865), ('pressure', 0.04766634496105728), ('head', 0.04702784969649605), ('floor', 0.0467707427589269), ('spot', 0.046424812159604964)
('hollywood nights', 0.09426191388561292), ('lights', 0.05061020977033197), ('high rolling hills', 0.042740945217567494), ('big city nights', 0.04239565081651444), ('hollywood hills', 0.03960067494109619), ('good', 0.03915073209001299), ('higher', 0.03631625522015404), ('control', 0.03620134950107568), ('day', 0.03553143579004186), ('miles', 0.03451119350405028)
('rhythm nation', 0.10543399923665728), ('people', 0.09063364321796327), ('world today', 0.07491598917506226), ('part', 0.07397287754657449), ('bass', 0.06763515599747073), ('life', 0.06396022799898306), ('better way', 0.060744483189845544), ('time', 0.047157903958743044), ('strength', 0.04507132926245405), ('numbers', 0.043561655058459714)
('rumour', 0.2536980516116085), ('broken heart', 0.1457007174197358), ('friends', 0.08531061421069491), ('right', 0.06849039587185829), ('til', 0.0659838715807228), ('call', 0.06394624659320768), ('lonely nights', 0.05055664714744318), ('baby', 0.04699234199107712), ('second chance', 0.04616996136884022), ('afraid', 0.035863167286284386)
('lonely', 0.07901746825339455), ('troubles', 0.07613358982280138), ('sad', 0.07353409234744274), ('life', 0.07213843315254222), ('kings', 0.0714850218954854), ('sense', 0.0663262094168054), ('leon', 0.06478370724827352), ('change', 0.06410139451049753), ('day', 0.06376242879827705), ('crying', 0.05950401989976231)
('fire', 0.131093168286213), ('sex', 0.11477896641927249), ('consumed', 0.06411921038698554), ('greatest', 0.046154855749804574), ('day', 0.03920057239108011), ('breaking', 0.03812470166230085), ('pale', 0.03805312248965475), ('knuckles', 0.03723385885676495), ('dark', 0.03616409036912005), ('open', 0.036141330217679)
('greatest love', 0.14329903465280372), ('children', 0.1045499596332338), ('lonely place', 0.07035398771684932), ('pride', 0.06566014425008553), ('sense', 0.06317549651732883), ('laughter', 0.06077932053233784), ('easier', 0.05824873566525719), ('future', 0.04783035203754628), ('beauty', 0.04625368900466195), ('way', 0.04396598887939884)
('killer', 0.1613333803348444), ('smile', 0.13335561449946687), ('little boy', 0.10821533139098552), ('years', 0.10320592300122802), ('old', 0.06966248238340184), ('ooh', 0.06844578143589815), ('shoes', 0.06453695576685498), ('love', 0.05754199763028664), ('bitterness', 0.034694627309748594), ('denial', 0.03416482410816962)
('hooo', 0.15789521292993344), ('werewolves', 0.15686514307771093), ('london', 0.1469426342842225), ('hunh', 0.03228169079232437), ('hand', 0.029942666074609225), ('werewolf', 0.027184916901835953), ('queen', 0.025330276033702404), ('soho', 0.01922566038361593), ('piña colada', 0.01900901579772553), ('trader vic', 0.018982680662541905)
('time', 0.29507046608579274), ('late', 0.15746393738182493), ('move', 0.1202168105557724), ('chance', 0.08749693619004888), ('mind', 0.05684466067013011), ('play', 0.052318954293991346), ('fool', 0.046523880497625444), ('years', 0.04461470018147495), ('incomprehensible', 0.04179867438000475), ('emotion', 0.04109064739434841)
('close', 0.07748150235993224), ('door', 0.07537125870015465), ('clean', 0.07470374516943737), ('safe', 0.07368786259727449), ('head', 0.07305110857480675), ('dream', 0.06944080508841806), ('sure', 0.06648204972722208), ('tonight', 0.051364240687834274), ('day', 0.05101293047475041), ('asleep today', 0.05068732746684526)
('love', 0.35548393904487674), ('ooh', 0.20164763289564513), ('free', 0.18483452940811948), ('good', 0.12399191252198943), ('fall', 0.08255312881709742), ('roxette', 0.051488857312271666)
('love', 0.16755113474211425), ('winter', 0.07953096883048857), ('water', 0.06850124383268791), ('whisper', 0.04950738863165171), ('moment', 0.04893290622203318), ('time', 0.04755974380602135), ('silence', 0.04633896829916684), ('pillow', 0.04533893932724396), ('lay', 0.04505849220904149), ('air', 0.044891656959353675)
('paradise', 0.13561105740205082), ('livin', 0.09086791435530137), ('wanna', 0.07714979766895878), ('girl', 0.046786884935347155), ('right', 0.03885627115007048), ('suzy', 0.03598392493815784), ('folks', 0.03059235394111234), ('easy come', 0.030031841581862208), ('night', 0.02805312505501594), ('clear', 0.025978849753923398)
('waterloo', 0.30423293100800575), ('knowing', 0.1292613190446025), ('fate', 0.11366941024574426), ('promise', 0.06801006381386321), ('war', 0.06541588761869568), ('more', 0.06388599424029905), ('history book', 0.04057390500908752), ('similar way', 0.03817042227790637), ('shelf', 0.03615417845038194), ('destiny', 0.031055935874147518)
('danger zone', 0.22837333318782665), ('highway', 0.14321115229789036), ('ride', 0.07894956951772991), ('gon', 0.05529226822119406), ('tension', 0.029493693633237825), ('twilight', 0.02892570240044634), ('edges', 0.02875257782170592), ('headin', 0.02801364370023955), ('spreadin', 0.02798004877987844), ('metal', 0.02743739792128321)
('groove thing', 0.11572743042330538), ('heart', 0.05986464085602806), ('bumpin', 0.04047006827447824), ('single part', 0.04025813266738991), ('loose', 0.04009110491166732), ('booties', 0.039942479305407126), ('funky', 0.038649272214821354), ('groovin', 0.03736721402421454), ('motion', 0.03579711699302077), ('wall', 0.03493273356794457)
('slave', 0.20402137837501524), ('poor', 0.03829658127646202), ('rich', 0.03601785658925656), ('flame', 0.03478885253034401), ('sea', 0.034416649894242715), ('weak', 0.034198150452765544), ('face', 0.03278297263916781), ('mine', 0.03229856987997582), ('same', 0.03227586334707707), ('strong', 0.03203378144343575)
('round', 0.21663937546166487), ('upside', 0.19261330076375882), ('boy', 0.14525731417717253), ('love', 0.062552370872616), ('respectfully', 0.034861274148657154), ('moments', 0.03468823408646962), ('aware', 0.03238270968027596), ('one', 0.032366833689421975), ('bottom line', 0.02746280981379531), ('heart', 0.026449734277214768)
('day', 0.07481525438605065), ('niggas', 0.03487127839501007), ('baby', 0.02716071966862161), ('holy grail', 0.022881685038459415), ('cold', 0.02267331335736782), ('fuck', 0.022399908207685705), ('amazing', 0.02104681601991402), ('code', 0.02056343352219852), ('shit', 0.020454683750468498), ('fame', 0.02003933979037611)
('babylon', 0.0736988901921289), ('head', 0.06888039332716196), ('heart', 0.06782517384771031), ('red', 0.060381770852454934), ('lights', 0.05595518035337767), ('green', 0.037672227353683994), ('clear', 0.027795253977054298), ('shining', 0.027399603658689167), ('london', 0.027346139255876513), ('sky', 0.0259406883530498)
('rough', 0.046571744462849014), ('times', 0.04610623363300835), ('baby', 0.044750984686274184), ('better', 0.04441611569227429), ('baby baby', 0.043454400515775524), ('sun', 0.04036891239066048), ('place', 0.038315743655390894), ('dial tryin', 0.03697105675479071), ('hard', 0.036367759686718806), ('part', 0.0357344626373247)
('love', 0.19392230656435092), ('groovy kind', 0.1868297849902601), ('blue', 0.07808961048704843), ('woah', 0.06816371390194996), ('baby', 0.06607114781249337), ('time', 0.047303233320796285), ('oho', 0.043959913335361284), ('look', 0.04335511234274515), ('ooh', 0.03925383686806402), ('lips', 0.039164068169270386)
('uptown girl', 0.25984042169707666), ('love', 0.13209897247746688), ('backstreet guy', 0.052460160544891915), ('tough', 0.045207104156905174), ('white bread world', 0.043258195159782464), ('hot blood', 0.04209946487160211), ('downtown man', 0.04055091178597707), ('high class toys', 0.03819711973191123), ('choice', 0.03780982949097044), ('presents', 0.03663895466647663)
('left hand side', 0.12694242059460517), ('dutchie', 0.09837868524115097), ('music', 0.09304562548619272), ('food', 0.062930834212255), ('rock', 0.04457812185588632), ('dance', 0.04415994489105886), ('gon', 0.03985708162538538), ('prance', 0.03570750641644477), ('north', 0.02287496691222757), ('love', 0.02236376032662257)
('baby', 0.07810089420793093), ('cherish', 0.07475015875015259), ('joy', 0.07172805371873539), ('thought', 0.06365834861063092), ('strength', 0.03915584782262943), ('good', 0.03710187674015597), ('side', 0.03644343081482002), ('boy', 0.03615312129506094), ('love', 0.03592493141988225), ('way', 0.03456879204568494)
('time', 0.1658604631327587), ('words', 0.09899649265811229), ('way', 0.09572187537018965), ('things', 0.06264254232014402), ('stars', 0.05974467323005417), ('knife', 0.05350028804981383), ('baby', 0.049128017486065), ('wanna', 0.0381712573410456), ('proud', 0.03761265662183399), ('sorry', 0.037564858814922046)
('darling', 0.1273275796507777), ('wrong', 0.0910696540051872), ('years', 0.06462513401201472), ('sleep', 0.06382663992497901), ('right', 0.06308671273713798), ('friend', 0.05888990785395376), ('time', 0.058761598241721696), ('harder', 0.05866668908523276), ('convinced', 0.05638930606079186), ('last kiss', 0.052057834701163846)
('true', 0.15544840145122854), ('dreams', 0.1312041367416272), ('strong', 0.09962865926576545), ('hope', 0.08847379178264883), ('babe', 0.08792051117331892), ('baby', 0.04236672673894799), ('feelings', 0.03489778836028285), ('tomorrow', 0.028080446061887906), ('plans', 0.027893860188028363), ('question', 0.0253337686646024)
('fingers', 0.08961115852835244), ('argument', 0.08564763382486698), ('wanna', 0.07189825647136285), ('house', 0.0716319628635648), ('black fingernails red wine', 0.06874591451862963), ('red wine', 0.06441511847760246), ('god', 0.056452934348263706), ('people', 0.05278629515604228), ('ground', 0.0527413826332731), ('lot', 0.05003936052869262)
('mmm hmmm', 0.21432536581901993), ('heart', 0.192485834940242), ('open', 0.09936263353339041), ('key', 0.07146987752047047), ('frozen', 0.06990280229289818), ('life', 0.03647622201146363), ('eyes', 0.035962490681165665), ('time', 0.03234323064584705), ('hate', 0.03214306407753724), ('love', 0.03092545090718285)
('bigger', 0.13372766216310752), ('gettin', 0.13201789005893508), ('nips', 0.10614277357133801), ('woh', 0.0693433165971191), ('eah', 0.06782246439511251), ('hoh', 0.06413694974820848), ('brain', 0.03239878714509195), ('beer', 0.02891205276103745), ('wipin', 0.022930283353520025), ('ain', 0.022530338887842866)
('lonely days', 0.09267846056386114), ('way', 0.09194858950167921), ('pretty baby', 0.09008922664632613), ('feet', 0.08784844082075048), ('girl', 0.0633511179359412), ('business', 0.04583351817624019), ('huu', 0.03424213915799046), ('one', 0.03060986096624133), ('fever', 0.028686033010102762), ('mine', 0.026201352594123796)
('sexy thing', 0.21118412474343076), ('miracles', 0.12040062935999037), ('baby', 0.08229149633292045), ('lying', 0.06692891387668615), ('way', 0.06184323940784785), ('ecstasy', 0.0585781311942943), ('love', 0.055243416097193604), ('yesterday', 0.052838174882197594), ('lonely people', 0.04734712067955703), ('day', 0.03994150763937224)
('love', 0.21383552754821591), ('heart', 0.10818947000428102), ('special face', 0.10502211357012016), ('lonely', 0.08218020613297727), ('crazy old world', 0.0797336299486998), ('place', 0.06938710439391296), ('hole', 0.06926345823428533), ('mystery girl', 0.05543545514152889), ('life', 0.05451260236011101), ('secrets', 0.05120501714983522)
('jealous guy', 0.22572439658015833), ('sorry', 0.14730446116116727), ('control', 0.1165966759135961), ('heart', 0.09900969769895696), ('pain', 0.09817317624240404), ('past', 0.09491764337403347), ('insecure', 0.07527874196568293), ('tone loc', 0.07155742344579033), ('eye', 0.07143778361821046)
('wild thing', 0.08661160123857953), ('baby doll', 0.06126463886887896), ('girl', 0.03300249416959778), ('fine', 0.02607357612138828), ('little show', 0.02080975882114742), ('ride', 0.020145874367212643), ('jack', 0.01941972446879714), ('effect', 0.016906867557723193), ('fellas', 0.016164553717716714), ('posse', 0.015986230064363706)
('daddy', 0.08324955607918585), ('family', 0.071551593962368), ('starfucker', 0.056591860130565635), ('baby', 0.056404056799687206), ('big boy', 0.050352668357577283), ('sweeter', 0.04687304684623351), ('china white', 0.04314402877026152), ('mother mary', 0.04274190259450076), ('peace', 0.03993520572214013), ('brown', 0.039176720768727774)
('tusk', 0.24585918255238587), ('ugh', 0.11300049404033304), ('tusk tusk', 0.10838968128756364), ('real savage', 0.10479937214057602), ('david bowie', 0.0939402921915728), ('throne', 0.083084743581488), ('mick jagger', 0.08038933936757554), ('hooga haaga hooga', 0.07122213505197268), ('latest', 0.06902431304082549), ('phone', 0.03029044674570665)
('street', 0.1352737563433355), ('music', 0.06986826228654935), ('new beat', 0.045610871447844335), ('world', 0.040806478640464536), ('dancing', 0.03387784300862891), ('brand', 0.02868378785924871), ('girl', 0.026206908383832724), ('france', 0.025831085072900575), ('australia', 0.025650131522515465), ('records', 0.02564133244042693)
('good times', 0.12198631750716295), ('song', 0.0817736784218487), ('night', 0.07712703438298488), ('roll music', 0.0770199028000689), ('baby', 0.0722592601169671), ('minute', 0.0722521511172463), ('mary', 0.044644069610693705), ('coz', 0.03810328031225987), ('chorus', 0.035198107434948105), ('right', 0.03501780985539245)
('valerie', 0.10410034333397354), ('wind', 0.07592750804212946), ('arms', 0.06474768919910126), ('music', 0.05661731986131621), ('day', 0.05654997359765555), ('high', 0.05421384870983765), ('warm', 0.05290059510255069), ('summer', 0.052493683456117705), ('call', 0.04981299096537836), ('sweet', 0.046244830623971764)
('mistakes', 0.0854674984435368), ('deepest cuts', 0.0850528195268867), ('time', 0.07900952133895638), ('line', 0.07726900297996409), ('faith', 0.07686691490463476), ('eyes', 0.05563991985023701), ('livin', 0.0316982221466861), ('closed', 0.031414545807455715), ('reason', 0.031077351522047113), ('searchin', 0.03106782982739222)
('mind', 0.1287852687652346), ('body', 0.12632326972773456), ('soul', 0.10257637120166241), ('heart', 0.09658093815865398), ('part', 0.08993112691726862), ('baby', 0.07076191570510106), ('night', 0.053375359909338914), ('day', 0.053029775766942996), ('more', 0.05270782821791289), ('book', 0.04534627903290782)
('goodbye', 0.20016962981356728), ('hollywood', 0.1066071591252639), ('baby', 0.0956278590569331), ('time', 0.0415951763727871), ('life', 0.03397968971625912), ('hellos', 0.027967991879357414), ('series', 0.026255550591111364), ('afraid', 0.025185802160665266), ('chance', 0.020763318486179055), ('line', 0.020404785195266822)
('greatest view', 0.13987783933252848), ('one', 0.13865820572145773), ('chain', 0.0759398273475193), ('winter', 0.0701639115930019), ('waterfall', 0.06822420535519572), ('withered skin', 0.05678263696322221), ('tactic toes', 0.05503961719662355), ('fungus', 0.054666697037013975), ('milk', 0.0500172694027334), ('head', 0.04973680509988598)
('little red corvette', 0.14382951466545438), ('baby', 0.07838753878567585), ('fast', 0.05776214440550969), ('love', 0.05673470908519861), ('ground', 0.049105172016938675), ('horses', 0.03782900657384249), ('honey', 0.03363597082597357), ('body', 0.0247691402316556), ('obscene', 0.02440153439845976), ('bein', 0.024130562672065634)
('whop', 0.16492398159375293), ('baby', 0.12439374925640502), ('golden years', 0.07779593124939566), ('days', 0.059414804861560394), ('shadows', 0.057788560199374665), ('wish', 0.03612785482684241), ('angel', 0.035309605168455965), ('life', 0.03426087853386772), ('long', 0.03395043472482918), ('nights', 0.031282871237221406)
('unskinny bop', 0.22614126354092381), ('day', 0.06683387416455286), ('good', 0.06640908830028155), ('love', 0.060539210157143586), ('night', 0.0501162631981838), ('floor', 0.03763027774817905), ('air', 0.03571109606346218), ('yours', 0.03512772363686137), ('honey', 0.03177240013247154), ('head', 0.0317704452161191)
('hat', 0.19301587399036566), ('love', 0.08198163868478682), ('baby', 0.06546031112961521), ('reason', 0.059776366840764816), ('girl', 0.04635581381643467), ('shoes', 0.043015055503940726), ('lights', 0.035560696365088316), ('suspicious minds', 0.03228522165847453), ('talkin', 0.03139847587010985), ('real slow', 0.030013104718634928)
('alive', 0.21046566057626312), ('dead', 0.19826217817018085), ('cowboy', 0.06070504113963511), ('steel horse', 0.05052197348564175), ('wanted', 0.03746272407168463), ('night', 0.032402917357637936), ('faces', 0.03207682350931793), ('days', 0.031285260639756896), ('string', 0.02429002711277634), ('loaded', 0.023521370512532915)
('voulez', 0.1459070212138803), ('vous coucher', 0.14377918578808316), ('ce soir', 0.084919008259802), ('gitchi gitchi', 0.07177622516880285), ('lady marmalade', 0.06627002291806929), ('more', 0.048648433965308324), ('sister', 0.04345137860464983), ('mocha chocolata', 0.03820676601500128), ('cafe', 0.02098981369795744), ('color', 0.020944330575701445)
('smooth', 0.06240129929738891), ('gimme', 0.04978934340914391), ('heart', 0.04882715858060832), ('life', 0.046402503792069984), ('world', 0.040883694433642474), ('moon', 0.037486909195198904), ('same', 0.037246455171030354), ('ocean', 0.03647684323419391), ('emotion', 0.03594192953615215), ('words', 0.03171573292589401)
('ma ma hey', 0.085645455519868), ('yah', 0.08270145586001433), ('din', 0.07981777647592037), ('ma mommy doo', 0.07666495907304616), ('nie', 0.0722233462644644), ('northern town', 0.06951496722823168), ('life', 0.06239547261771381), ('ma ma ma ma', 0.044073362543186466), ('day', 0.03591819760464892), ('bye', 0.029325313593633887)
('call', 0.11706190298027822), ('night', 0.11408108171274016), ('baby', 0.1127396420576816), ('day', 0.10869872704539942), ('little thing', 0.08606761822799551), ('tired', 0.08431798899503652), ('time', 0.07375676025279695), ('ring', 0.053757761545368446), ('tick', 0.035229139022214), ('home', 0.03179268863075411)
('veronica', 0.16064581006147807), ('name', 0.08559240422761481), ('eye', 0.07684330757817076), ('clothes', 0.043704589334876025), ('time', 0.04196976704267972), ('hands', 0.04004401852581897), ('world', 0.030459589647860698), ('days', 0.030197534669852713), ('delicate look', 0.028667586810490038), ('own', 0.026790748195461817)
('beat', 0.15472074460422772), ('da la', 0.09389296720514456), ('place', 0.09125390115017924), ('glad', 0.06853324001430304), ('heat', 0.06165596658779089), ('alive', 0.058517441609353876), ('six-', 0.05599143541960806), ('dee', 0.053222076929176104), ('asteroid', 0.047535988481167635), ('space', 0.04699272485186065)
('god', 0.07215055493332038), ('ground', 0.06670234705483696), ('fingers', 0.06590207863102772), ('hair', 0.054696411595138814), ('beautiful', 0.0519657085327556), ('other day', 0.046496364634437584), ('game', 0.03806879312565069), ('feet', 0.03595469875085365), ('threw', 0.035720647658030916), ('young', 0.0353702123159194)
('higher', 0.21228803193869172), ('love', 0.17680039121285973), ('chorus', 0.10807503952715161), ('desire', 0.04778174354348362), ('quench', 0.046717360477221685), ('ad lib', 0.04596764267424571), ('side forevermore', 0.042883748775240677), ('disappointment', 0.04075895677745349), ('closest friend', 0.040291054133565485), ('arms', 0.03919892358861589)
('world', 0.10747670246931956), ('garden', 0.0980735079272965), ('life', 0.09672245604307955), ('cars', 0.08932443370407037), ('old', 0.08634872028729057), ('time', 0.07193654148917392), ('own', 0.06658600127351307), ('heads', 0.06609664307099286), ('grace', 0.05577542421477284), ('much', 0.05130787920582135)
('young hearts', 0.09251640965978952), ('man', 0.07503373214553292), ('free', 0.06840976676000765), ('times', 0.0647727853694945), ('day', 0.05357400925756077), ('whoa', 0.03912003191896273), ('only life', 0.035670883311563414), ('oooh', 0.03558899166868105), ('babies', 0.03543151219404173), ('true', 0.034352128093293875)
('crazy', 0.16552538552089285), ('little', 0.05020775427219293), ('echo', 0.04981437009080307), ('emotions', 0.048781375063306376), ('place', 0.0470358108877295), ('heart', 0.046677665313474254), ('much space', 0.04406450183834118), ('heroes', 0.04405119222595691), ('lives', 0.04355474157607023), ('pleasant', 0.042901381282382675)
('girl', 0.23972519170824838), ('aroma', 0.07535973219918063), ('undefined love', 0.07533885919171507), ('greenest tree', 0.06627768117943744), ('top', 0.05985411366699495), ('stuck', 0.05806347287345618), ('mist', 0.05637809569023275), ('words', 0.055005494258515565), ('tip', 0.05388667973918001), ('mouth', 0.05155597338224324)
('ooho', 0.3004793103690776), ('time', 0.1785231844580346), ('gon', 0.17060287261994683), ('baby', 0.0937387862940767), ('thank', 0.07744441388021833), ('love', 0.05312736240388532), ('walk', 0.05094456898582607), ('hot temptation', 0.04724032133856869), ('nickelback', 0.02789917965036566)
('time', 0.0783640774920035), ('bottle', 0.07605078405591466), ('words', 0.07590827811360591), ('fun', 0.07340335767631793), ('mistaken', 0.07261252942592297), ('different story', 0.06991018159305884), ('head', 0.06943564044165251), ('wise man', 0.06937074707285996), ('bottom', 0.06936897097393216), ('heart worth', 0.061535956152960605)
('round', 0.1076110872419654), ('hell', 0.0904061321527718), ('mad', 0.09026028775171761), ('ready', 0.0744415610574235), ('time heals', 0.0686817723166386), ('late', 0.04828430872515674), ('nice', 0.04444172245587586), ('right', 0.043630280757489745), ('sayin', 0.039836387187628615), ('sad', 0.038045837891365786)
('brothers', 0.07386202363736813), ('people everyday', 0.04046267881700077), ('loud', 0.03142256290371104), ('nigga route', 0.02602538246254785), ('niggaz', 0.025538881826807032), ('egos wanna test', 0.022426121093302328), ('man', 0.022195503356775042), ('soul', 0.02104754555421284), ('great', 0.02103832371812746), ('manhood', 0.020707245038531785)
('birds', 0.18226839175111773), ('lonely view', 0.18124319995449073), ('mister know', 0.04589778087298961), ('sarcastic', 0.045625003548156136), ('scar tissue', 0.037406181972239674), ('scarlet drawl', 0.03055541746313643), ('wave', 0.02937461913529559), ('blood loss', 0.028652884562192553), ('southern girl', 0.028548960813324545), ('bathroom stall', 0.028156839751099023)
('love', 0.13273065997158556), ('woman', 0.10698945109049846), ('eyes', 0.058135767693207774), ('right', 0.051495499086497094), ('world', 0.04252502995834989), ('narrow', 0.042278546197149505), ('long', 0.041527810678410985), ('feeling', 0.03734223698449088), ('road', 0.03594522575729667), ('strong', 0.03496602574966264)
('number', 0.03738583483020964), ('name', 0.030756328562200373), ('yo man', 0.024251049689254546), ('tape', 0.023241067162835305), ('sorry', 0.019934768512429042), ('demo', 0.016544306428760095), ('pos', 0.014049158586408856), ('new', 0.013676987564813125), ('da miles', 0.013356025730088926), ('stead piles', 0.012627993123939502)
('easy', 0.2339734180777401), ('sunday morning', 0.14679178106424717), ('free', 0.07256308645760781), ('high', 0.06730716546109579), ('faith', 0.06467078381630878), ('no more', 0.06221829934129139), ('girl', 0.04755180484388102), ('pain', 0.04681009829485192), ('things', 0.04554890095182475), ('right', 0.04369596847718698)
('invisible touch', 0.23275994781990503), ('heart', 0.13782835915875877), ('grabs right hold', 0.13692469723291362), ('control', 0.10523823675362261), ('same', 0.05781302478721586), ('flock', 0.04663714870720886), ('seagulls', 0.04575597760335751), ('ability', 0.04565548128179137), ('skin', 0.036264351929806815), ('life', 0.035271955242593286)
('view', 0.10628708134330012), ('beam', 0.10074789990373906), ('light', 0.09582548040145944), ('day', 0.08821104097343949), ('night', 0.08723246464103657), ('tawny eyes', 0.07623725939614878), ('aurora borealis', 0.07031195869717755), ('cloud', 0.05912686429970504), ('hand', 0.05538046162907482), ('kind', 0.04829758786696261)
('raspberry beret', 0.12754737678159667), ('kind', 0.08819067338316162), ('find', 0.07902589153004223), ('second hand store', 0.0516229812658305), ('more', 0.0418948852967189), ('warm', 0.038639741634213715), ('part time', 0.029991077557799055), ('day', 0.025755072639459642), ('johnson', 0.024443466550226715), ('old man', 0.023073445017051192)
('glory', 0.0792413550679137), ('blaze', 0.07493061574432408), ('lord', 0.06055702153191813), ('gun lover', 0.0546961110355552), ('son', 0.03945489002516767), ('first blood', 0.03152934252772506), ('wanted man', 0.030790809916906817), ('last night', 0.030720032442454137), ('truth', 0.029073546236345588), ('devil', 0.02673626063563507)
('winner', 0.0748032973846658), ('small', 0.048227673197287046), ('cold', 0.04266593677566787), ('ice', 0.040475511088036716), ('loser', 0.038429452722790976), ('dice', 0.0369777508428802), ('big thing', 0.03441611158698531), ('way', 0.03405040168749102), ('friend', 0.030557552131653863), ('rules', 0.02958151943468705)
('dance', 0.10480717046152452), ('wanna', 0.060991073122868215), ('floor', 0.05002828147794284), ('day', 0.0483537424500796), ('boy', 0.045522098595647174), ('break', 0.04318647213139611), ('right', 0.04145186155185777), ('girl', 0.040113549965872075), ('body', 0.03822156423910975), ('quick', 0.034220491612558114)
('wrong', 0.22519666842125838), ('nothin', 0.15840080701901238), ('tonight', 0.15527848258862784), ('dreams', 0.07649856329944926), ('attention', 0.07284598844965572), ('things', 0.07264289547633514), ('great', 0.06940671639212542), ('pj harvey', 0.05817543837636327), ('ears', 0.05730478121076954), ('late', 0.054249658766403114)
('good fortune', 0.054736110940828836), ('bad fortune', 0.053086866943782084), ('day', 0.04691026404801814), ('paradise', 0.04620961282864427), ('bird', 0.04359618008809285), ('gypsy', 0.04358999836837152), ('child', 0.03855723461511967), ('innocence', 0.03787604674926194), ('run', 0.030394536618902995), ('bonnie', 0.028023890143688578)
('fame', 0.26183413656209453), ('fame fame', 0.09802158241422647), ('fame fame fame', 0.09006812988550031), ('things', 0.039420761461615106), ('sane', 0.03639623620122723), ('pain', 0.03507236416325962), ('crime', 0.03347250318538781), ('babe', 0.03322858184140305), ('name', 0.03173054974335724), ('wonder', 0.030396476703504077)
('feelin', 0.14380517746791546), ('same', 0.09954589263136732), ('baby', 0.09893466289125409), ('way', 0.08703822473206858), ('breakin', 0.07053802543204662), ('new direction', 0.04925061776568046), ('gettin', 0.03347777101439349), ('joy', 0.031135265858984816), ('old clothes', 0.03093814159638297), ('sorrows', 0.030254413847321655)
('things', 0.0534921667782686), ('hire', 0.04822089038796328), ('desire', 0.04748425941554174), ('leisure', 0.04568228117168612), ('new', 0.04534923837324079), ('heart', 0.04511533364127664), ('baby', 0.04448274815460735), ('sun', 0.04409848500017496), ('man', 0.044048414899539964), ('gun', 0.04365793296789658)
('joey', 0.18264644229011265), ('angry', 0.10116358603158086), ('detours', 0.06973783981654029), ('floor', 0.06514652433949528), ('crazy', 0.0612150895564766), ('fences', 0.06082060590816485), ('baby', 0.04925389892243656), ('honey', 0.04399664844133867), ('strange pain', 0.04167507037369789), ('defensive', 0.03983124664091736)
('party', 0.1031867577358827), ('right', 0.09480622873713618), ('mom', 0.07704581219060935), ('home', 0.05405449723133381), ('day', 0.05330178567172471), ('packs', 0.05039472509512239), ('man', 0.04938209527442942), ('hypocrite', 0.04334556124196762), ('best porno mag', 0.04155076856577083), ('drag', 0.041427010865477204)
